subvolume_size,patch_size,n_layers,d_model,d_ff,n_heads,d_encoder,lr,modelsize,completed,msg,dice_val_avg,logdir
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.3402181240288834,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.33085537348922933,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.32497823473654297,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.32469655769435984,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.3278686545397106,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.3254466527386715,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.3276832809573726,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.34499490143437134,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.32492627870095403,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,32,8,16,8,16,16,0.0005,NA,False,Not Completed,NA,NA
128,32,8,16,8,16,16,0.0005,NA,False,Not Completed,NA,NA
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.3479770151408096,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.40163322694991754,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.4275863135331555,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.3688105062434549,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.32819767021819163,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.3628148162051249,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,32,8,16,8,16,16,0.0005,NA,False,Not Completed,NA,NA
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.3280006502019732,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.32832671858762447,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.3288258353346272,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.39879774812020763,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.4515508103527521,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.4339320863548078,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.4533734780393148,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.33376402094175944,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.43814615983712046,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.4502580691325036,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.4329497633795989,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.4528807354600805,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.46984318565381195,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.4724493673757503,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.41447585468229486,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.48175617699560364,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.4778901860117912,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.4706844001224164,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.4593545516070567,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.47611000624142197,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.4785888834219231,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.49186000423996074,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.477333787632616,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.4917492835145247,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5002786748503382,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5077555356057067,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.501543450512384,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5035489977974642,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.508703018097501,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5011265854302206,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.5132845922520289,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5144092217087747,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5155542567372322,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.518081983453349,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5254461463344725,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5163688267532146,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5172915937084902,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.5188471859222965,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5193310944657579,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5300266656436418,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.5428475188581569,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5359005390813473,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5429600163509973,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5415553619202816,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5334846326395085,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.5346969491557072,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.5416855086621484,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,32,8,16,8,16,16,0.0005,NA,False,Not Completed,NA,NA
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5415658566512561,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,32,64,64,256,64,64,0.0005,NA,False,Not Completed,NA,NA
128,16,8,64,128,4,64,0.0005,NA,False,Not Completed,NA,NA
128,16,8,256,8,64,256,0.0005,NA,False,Not Completed,NA,NA
128,32,8,8,16,4,8,0.0005,NA,False,Not Completed,NA,NA
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5549650235395682,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.5622900234241233,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,16,32,16,16,32,0.0005,NA,False,Not Completed,NA,NA
128,32,4,64,128,16,64,0.0005,NA,False,Not Completed,NA,NA
128,16,4,16,64,4,16,0.0005,NA,False,Not Completed,NA,NA
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5630484835097664,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,32,8,16,32,16,16,0.0005,NA,False,Not Completed,NA,NA
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5636114266357923,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5621124956952898,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.5563756905888257,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.566473080531547,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5664379377114144,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5603876788365213,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.5746937049062627,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5682843923568727,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5794778654449865,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.33544306888392106,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5765193700790404,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5797426763333773,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5770916554488634,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.5710608182769072,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5833723890153987,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.5828511440440228,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.5745722635796197,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.5957394524624474,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.4239736348390579,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5856654745967765,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.5619236787683085,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5795774797075673,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.5751249311785948,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5843690006356489,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.5722385911565077,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.5832712446388446,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.599253728201515,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.6135916278550498,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.5974723861405724,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.45010472089052195,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.5931221980013345,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.6044785223509138,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6082926063161148,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.6081953707494233,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6067205738080177,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.6010796804177134,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.6103396117687228,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.6162482727515071,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.612619788238877,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.6139225599012879,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.6105793122398229,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.4876723269882954,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6214819809323864,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.61625573588045,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6213155859395079,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.5974558129122385,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.6013280812062715,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.631551948032881,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.6188392568575706,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.6123478294987429,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.620500004605243,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.620338734043272,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6172385317714593,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.5171608862123996,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6280037690150112,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.6138600479615364,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.6182167796712174,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.638632100663687,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.6260462622893487,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.6171666846463553,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.6305994595351974,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.6284194431806867,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6268320467911268,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6285860091447831,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.530043013786015,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.6317950267540778,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.6284698091055216,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.6193461512264451,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.6191655766022834,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.6095675465307738,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.6121993002138639,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.6270276166890799,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6223447244418292,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6363900507751266,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.5405074373671882,logs/3DVit_e100_gmwm_sv128_df063703-7fe0-4e91-9e8e-2572a4aaad9d
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.6274181855352302,logs/3DVit_e100_gmwm_sv128_38bb37fd-13d7-488a-85ce-a31acc4ddfd0
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.628972636241662,logs/3DVit_e100_gmwm_sv128_fa375d3d-1f87-4ea1-ac73-708d7f32895e
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.6440383595855613,logs/3DVit_e100_gmwm_sv128_8d5db215-95fc-40cd-98aa-824c89a6a03f
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.6343797210015748,logs/3DVit_e100_gmwm_sv128_57a6b034-4018-4042-a012-8b8a56d9b72e
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.6207463372694818,logs/3DVit_e100_gmwm_sv128_72e6276b-2c25-4afe-b788-98ee6153cfce
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.6319958410764995,logs/3DVit_e100_gmwm_sv128_546909f1-e807-45b8-8180-56f5c5b6ef8e
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.6269317026201046,logs/3DVit_e100_gmwm_sv128_9c914cd6-8fc8-481e-9b3c-9776250e4988
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.6385264812331451,logs/3DVit_e100_gmwm_sv128_8d70cb67-d6d2-471f-b028-a59aacdceec9
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.6384570292736355,logs/3DVit_e100_gmwm_sv128_56f9c345-ccad-438b-a87a-41e86c0a3a30
